car_location,car_mileage,car_link,car_name,car_price,car_license
成都,5.2万公里,https://www.guazi.com/cd/35d46081bb66133fx.htm#fr_page=list&fr_pos=city&fr_no=13,雪佛兰赛欧 2013款 三厢 1.2L 手动温馨版,2.73万,2012年
重庆,7.8万公里,https://www.guazi.com/cq/205daa2bbce60c7ex.htm#fr_page=list&fr_pos=city&fr_no=14,起亚智跑 2012款 2.0L 自动两驱版GLS,10.00万,2013年
北京,6.4万公里,https://www.guazi.com/bj/f3caa81fc4731f02x.htm#fr_page=list&fr_pos=city&fr_no=14,雪铁龙世嘉 2013款 三厢 2.0L 自动品悦型,6.30万,2013年
廊坊,5.5万公里,https://www.guazi.com/langfang/797128fefa142808x.htm#fr_page=list&fr_pos=city&fr_no=15,大众POLO 2013款 1.4L 手动舒适版,4.80万,2013年
厦门,3.7万公里,https://www.guazi.com/xm/248fe61f2da11c8bx.htm#fr_page=list&fr_pos=city&fr_no=15,雪佛兰迈锐宝 2014款 1.6T 自动舒适版,10.47万,2014年
青岛,8.5万公里,https://www.guazi.com/qd/dade78af0a824456x.htm#fr_page=list&fr_pos=city&fr_no=16,别克凯越 2008款 1.6LE-MT,3.40万,2010年
包头,7.4万公里,https://www.guazi.com/baotou/8045bb3d7533acf8x.htm#fr_page=list&fr_pos=city&fr_no=16,雪铁龙C4L 2013款 1.6THP 自动劲智版,9.50万,2013年
呼和浩特,13.2万公里,https://www.guazi.com/nmg/001e3f6c6813da9fx.htm#fr_page=list&fr_pos=city&fr_no=17,中华V5 2012款 1.5T 自动两驱运动型,5.48万,2013年
安庆,7.5万公里,https://www.guazi.com/anqing/70b7f016fac4bb31x.htm#fr_page=list&fr_pos=city&fr_no=17,别克昂科拉 2013款 1.4T 自动两驱领先型,8.10万,2013年
上海,5.5万公里,https://www.guazi.com/sh/d2b1264b184eaa77x.htm#fr_page=list&fr_pos=city&fr_no=18,荣威550 2014款 550S 1.8L 自动智选版,6.80万,2014年
昆明,7.0万公里,https://www.guazi.com/km/13bf7c01166793fdx.htm#fr_page=list&fr_pos=city&fr_no=18,大众捷达 2013款 1.6L 手动时尚型,5.50万,2014年
长春,2.9万公里,https://www.guazi.com/cc/90885d1ac315cf1ex.htm#fr_page=list&fr_pos=city&fr_no=19,北京汽车E系列 2012款 两厢 1.3L 手动乐天版,2.78万,2014年
中山,3.1万公里,https://www.guazi.com/zhongshan/2cc022fad0edb27dx.htm#fr_page=list&fr_pos=city&fr_no=19,别克君越 2013款 2.4L SIDI豪华舒适型,15.00万,2014年
南昌,5.3万公里,https://www.guazi.com/nc/52cf7ff18daeb42bx.htm#fr_page=list&fr_pos=city&fr_no=20,雪佛兰科鲁兹 2011款 1.6L SL MT,4.50万,2011年
廊坊,4.3万公里,https://www.guazi.com/langfang/79a622906a02ec5bx.htm#fr_page=list&fr_pos=city&fr_no=20,东南V3菱悦 2012款 改款 1.5L 手动豪华版,3.10万,2012年
乐山,14.4万公里,https://www.guazi.com/leshan/0687440526597c4bx.htm#fr_page=list&fr_pos=city&fr_no=21,大众POLO 2009款 劲取 1.6L 手动雅致版,3.59万,2010年
太原,5.2万公里,https://www.guazi.com/ty/bd88812e35bf2ef5x.htm#fr_page=list&fr_pos=city&fr_no=21,铃木北斗星 2013款 创业版 1.0L 手动经济型,1.95万,2015年
长春,10.7万公里,https://www.guazi.com/cc/52b5319a8615ed33x.htm#fr_page=list&fr_pos=city&fr_no=22,荣威350 2013款 350S 1.5L 手动迅驰版,3.80万,2013年
杭州,5.1万公里,https://www.guazi.com/hz/b534b70531ce43dfx.htm#fr_page=list&fr_pos=city&fr_no=23,大众POLO 2013款 1.6L 自动舒适版,6.06万,2013年
唐山,1.4万公里,https://www.guazi.com/tangshan/3980c99cc23e854fx.htm#fr_page=list&fr_pos=city&fr_no=22,大众朗逸 2015款 1.6L 自动舒适版,10.65万,2016年
大连,7.2万公里,https://www.guazi.com/dl/85fec00c98d23a34x.htm#fr_page=list&fr_pos=city&fr_no=23,奥迪A6L 2014款 TFSI 舒适型,28.00万,2014年
成都,1.9万公里,https://www.guazi.com/cd/e9485f850736124bx.htm#fr_page=list&fr_pos=city&fr_no=24,大众朗行 2013款 1.6L 自动舒适型,9.50万,2015年
成都,11.4万公里,https://www.guazi.com/cd/85630a2bed398367x.htm#fr_page=list&fr_pos=city&fr_no=24,荣威550 2010款 550S 1.8L 手动启逸版,3.30万,2010年
青岛,8.1万公里,https://www.guazi.com/qd/f92cd25c09948dfax.htm#fr_page=list&fr_pos=city&fr_no=25,本田雅阁 2008款 2.0L EX,8.20万,2009年
南京,3.4万公里,https://www.guazi.com/nj/c265ec1440c7cc17x.htm#fr_page=list&fr_pos=city&fr_no=25,大众高尔夫 2012款 1.6 自动舒适型,7.80万,2013年
常州,8.7万公里,https://www.guazi.com/changzhou/bb910ac71e4cf205x.htm#fr_page=list&fr_pos=city&fr_no=26,日产轩逸 2012款 1.6XL CVT豪华版,7.38万,2012年
绵阳,10.6万公里,https://www.guazi.com/mianyang/1c4038a7de3db6aex.htm#fr_page=list&fr_pos=city&fr_no=26,标致408 2011款 1.6L 自动舒适版,4.98万,2011年
廊坊,6.2万公里,https://www.guazi.com/langfang/68b6face815cca17x.htm#fr_page=list&fr_pos=city&fr_no=27,雪佛兰赛欧 2010款 三厢 1.2L 手动时尚版,2.50万,2011年
成都,5.1万公里,https://www.guazi.com/cd/6d1b8682db108823x.htm#fr_page=list&fr_pos=city&fr_no=28,别克英朗 2013款 XT 1.6L 手动进取版,5.90万,2013年
沈阳,12.1万公里,https://www.guazi.com/sy/f261a42ddc959ac3x.htm#fr_page=list&fr_pos=city&fr_no=27,马自达5 2008款 2.0 自动豪华型(进口),7.60万,2010年
赣州,7.8万公里,https://www.guazi.com/ganzhou/b89b8f89ebeaa73ex.htm#fr_page=list&fr_pos=city&fr_no=29,马自达2 2011款 炫动 1.5L 自动豪华版,4.12万,2011年
大同,1.5万公里,https://www.guazi.com/datong/f68561b9d24d79ecx.htm#fr_page=list&fr_pos=city&fr_no=30,别克凯越 2013款 1.5L 手动经典型,5.23万,2014年
嘉兴,9.6万公里,https://www.guazi.com/jiaxing/18c200fbd7c0f975x.htm#fr_page=list&fr_pos=city&fr_no=28,大众CC 2012款 2.0TSI 豪华型,15.00万,2012年
成都,12.6万公里,https://www.guazi.com/cd/e200ce81c15fb0cdx.htm#fr_page=list&fr_pos=city&fr_no=29,日产骐达 2008款 1.6L 手动智能型,2.80万,2008年
廊坊,4.0万公里,https://www.guazi.com/langfang/7119dd1caa67b37fx.htm#fr_page=list&fr_pos=city&fr_no=31,现代全新胜达 2013款 2.4L 自动两驱智能型,16.00万,2015年
呼和浩特,4.2万公里,https://www.guazi.com/nmg/5cab8d3f4463c221x.htm#fr_page=list&fr_pos=city&fr_no=30,众泰T600 2014款 1.5T 手动豪华型,5.10万,2014年
太原,5.0万公里,https://www.guazi.com/ty/744cb7995f97e94dx.htm#fr_page=list&fr_pos=city&fr_no=32,长安奔奔mini 2010款 1.0L 手动标准型,1.15万,2011年
廊坊,4.1万公里,https://www.guazi.com/langfang/83afaa35029f7664x.htm#fr_page=list&fr_pos=city&fr_no=33,雪佛兰赛欧 2013款 三厢 1.2L 手动时尚幸福版,3.50万,2013年
承德,3.9万公里,https://www.guazi.com/chengde/9b5f425e7c53515ex.htm#fr_page=list&fr_pos=city&fr_no=31,大众高尔夫 2014款 1.6L 自动舒适型,10.30万,2014年
大同,3.6万公里,https://www.guazi.com/datong/ce8ddb74c24b02c8x.htm#fr_page=list&fr_pos=city&fr_no=34,夏利 2012款 N3 1.0L 两厢实用型,1.50万,2014年
许昌,10.1万公里,https://www.guazi.com/xuchang/13b4540d6490c2e6x.htm#fr_page=list&fr_pos=city&fr_no=35,别克凯越 2011款 1.6LE-AT,3.98万,2011年
成都,11.2万公里,https://www.guazi.com/cd/ab892775d08a16f3x.htm#fr_page=list&fr_pos=city&fr_no=32,别克GL8 2007款 2.5L GT 精英版,5.50万,2010年
成都,8.8万公里,https://www.guazi.com/cd/25d9bc8aec75006bx.htm#fr_page=list&fr_pos=city&fr_no=33,斯柯达明锐 2010款 1.6L 手动逸致版,4.60万,2010年
德州,10.7万公里,https://www.guazi.com/dezhou/d274d35e08f8fde1x.htm#fr_page=list&fr_pos=city&fr_no=36,江淮和悦 2011款 1.5L 手动运动天窗型,2.38万,2011年
莆田,12.2万公里,https://www.guazi.com/putian/3745ed606b95c183x.htm#fr_page=list&fr_pos=city&fr_no=34,马自达6 2011款 2.0L 自动时尚型,7.60万,2012年
青岛,6.2万公里,https://www.guazi.com/qd/5f506c295a0c42e0x.htm#fr_page=list&fr_pos=city&fr_no=37,东风风行景逸SUV 2012款 1.6L 豪华型,3.48万,2013年
昆明,7.3万公里,https://www.guazi.com/km/d5911a35137f5aa1x.htm#fr_page=list&fr_pos=city&fr_no=38,福特嘉年华 2013款 三厢 1.5L 自动时尚型,6.20万,2013年
宁波,6.6万公里,https://www.guazi.com/nb/e359650034f986d7x.htm#fr_page=list&fr_pos=city&fr_no=35,MG3 2011款 Xross 1.5L 精英版,2.60万,2011年
昆明,6.0万公里,https://www.guazi.com/km/ef2140d02418cbeax.htm#fr_page=list&fr_pos=city&fr_no=39,丰田威驰 2011款 1.6L GL-i 天窗版 MT,4.60万,2012年
长春,4.9万公里,https://www.guazi.com/cc/9e7482d24f3184aex.htm#fr_page=list&fr_pos=city&fr_no=36,荣威350 2013款 350S 1.5L 手动迅驰版,4.48万,2014年
大连,1.5万公里,https://www.guazi.com/dl/5c38c1de7e9c1399x.htm#fr_page=list&fr_pos=city&fr_no=37,比亚迪S6 2014款 1.5TI 手动尊贵型 5座,5.88万,2014年
汕头,9.2万公里,https://www.guazi.com/shantou/5ff3dbc7acce98c5x.htm#fr_page=list&fr_pos=city&fr_no=38,奇瑞E5 2011款 1.5L 手动优悦型,2.60万,2012年
上海,4.9万公里,https://www.guazi.com/sh/9576027f83c61253x.htm#fr_page=list&fr_pos=city&fr_no=39,奥迪Q3 2013款 40 TFSI quattro 豪华型,20.83万,2014年
长治,5.6万公里,https://www.guazi.com/changzhi/2039a4014a609830x.htm#fr_page=list&fr_pos=city&fr_no=0,吉利熊猫 2010款 1.0L 手动舒适型,1.69万,2011年
曲靖,2.3万公里,https://www.guazi.com/qujing/a324f1debeea5fe8x.htm#fr_page=list&fr_pos=city&fr_no=1,五菱之光 2013款 1.0L 基本型,1.90万,2014年
盐城,8.9万公里,https://www.guazi.com/yancheng/e8691540eaafa2f1x.htm#fr_page=list&fr_pos=city&fr_no=2,比亚迪F6 2009款 新财富版 2.4L 自动尊贵型,2.65万,2010年
太原,8.9万公里,https://www.guazi.com/ty/360500e290efce50x.htm#fr_page=list&fr_pos=city&fr_no=3,奥迪A6L 2012款 30 FSI 舒适型,25.80万,2012年
长治,12.1万公里,https://www.guazi.com/changzhi/4215730277ef870dx.htm#fr_page=list&fr_pos=city&fr_no=4,起亚福瑞迪 2009款 1.6L MT GL,4.00万,2010年
重庆,8.2万公里,https://www.guazi.com/cq/1071ba0a21396030x.htm#fr_page=list&fr_pos=city&fr_no=5,日产逍客 2011款 2.0XV 雷 CVT 2WD,8.27万,2012年
运城,7.3万公里,https://www.guazi.com/yuncheng/5e064e758a8b3248x.htm#fr_page=list&fr_pos=city&fr_no=6,奇瑞旗云3 2010款 1.5L 手动精英型,2.40万,2011年
苏州,3.2万公里,https://www.guazi.com/su/ae81356c00bcdec2x.htm#fr_page=list&fr_pos=city&fr_no=7,北京汽车E系列 2013款 两厢 1.5L 自动乐天版,3.70万,2014年
长春,8.9万公里,https://www.guazi.com/cc/d61613a1ee7f4012x.htm#fr_page=list&fr_pos=city&fr_no=8,大众迈腾 2009款 2.0TSI DSG舒适型,9.00万,2010年
惠州,5.8万公里,https://www.guazi.com/huizhou/7593f4d9906f78b5x.htm#fr_page=list&fr_pos=city&fr_no=9,奥迪A6L 2012款 30 FSI 舒适型,27.50万,2013年
承德,1.5万公里,https://www.guazi.com/chengde/4e685736a21b03d2x.htm#fr_page=list&fr_pos=city&fr_no=10,马自达昂克赛拉 2014款 三厢 1.5L 自动豪华型,11.50万,2015年
呼和浩特,7.0万公里,https://www.guazi.com/nmg/f1d86cbee88f49a3x.htm#fr_page=list&fr_pos=city&fr_no=11,吉利金鹰 2010款 Cross 1.5L 手动标准型,2.08万,2012年
济南,5.1万公里,https://www.guazi.com/jn/dab91e51129df79cx.htm#fr_page=list&fr_pos=city&fr_no=12,福特嘉年华 2011款 两厢 1.5L 自动运动型,4.70万,2011年
苏州,2.1万公里,https://www.guazi.com/su/2339a1a4b728b2a3x.htm#fr_page=list&fr_pos=city&fr_no=13,福特经典全顺 2015款 2.8T柴油多功能车短轴6座中顶JX493ZLQ4,9.48万,2015年
南宁,4.3万公里,https://www.guazi.com/nn/908977492173496ex.htm#fr_page=list&fr_pos=city&fr_no=14,大众速腾 2015款 230TSI 自动舒适型,12.08万,2016年
泰安,1.6万公里,https://www.guazi.com/taian/8b182d2c05d0db9dx.htm#fr_page=list&fr_pos=city&fr_no=15,大众速腾 2015款 1.6L 手动时尚型,9.90万,2016年
成都,4.1万公里,https://www.guazi.com/cd/309313a765eabe7ex.htm#fr_page=list&fr_pos=city&fr_no=16,大众POLO 2014款 1.4L 手动风尚版,5.30万,2015年
厦门,7.1万公里,https://www.guazi.com/xm/ac61207cfa1306a4x.htm#fr_page=list&fr_pos=city&fr_no=17,现代全新胜达 2013款 2.0T 自动四驱尊贵型,14.20万,2013年
郑州,2.4万公里,https://www.guazi.com/zz/905be312252874fax.htm#fr_page=list&fr_pos=city&fr_no=18,现代ix35 2015款 2.0L 自动两驱舒适型 国IV,12.00万,2015年
厦门,12.4万公里,https://www.guazi.com/xm/ab5a509a3f2d4fc3x.htm#fr_page=list&fr_pos=city&fr_no=19,现代ix35 2012款 2.0L 自动两驱精英版GLS,9.58万,2013年
嘉兴,9.4万公里,https://www.guazi.com/jiaxing/560c4666415c08c9x.htm#fr_page=list&fr_pos=city&fr_no=20,宝马5系 2014款 520Li 典雅型,28.60万,2014年
西安,5.1万公里,https://www.guazi.com/xa/8098d7b095a12716x.htm#fr_page=list&fr_pos=city&fr_no=21,别克昂科拉 2014款 1.4T 自动两驱都市精英型,9.40万,2014年
重庆,7.5万公里,https://www.guazi.com/cq/527fdc9a72a241a2x.htm#fr_page=list&fr_pos=city&fr_no=22,大众途观 2013款 1.8TSI 手动两驱风尚版,14.20万,2014年
桂林,3.1万公里,https://www.guazi.com/gl/e4bf87ec2f7c0febx.htm#fr_page=list&fr_pos=city&fr_no=23,吉利经典帝豪 2012款 两厢 1.5L 手动超悦惠民型,3.14万,2012年
石家庄,9.9万公里,https://www.guazi.com/sjz/e204e3bc175ae234x.htm#fr_page=list&fr_pos=city&fr_no=24,中华骏捷FRV 2010款 1.3L 手动豪华型,2.05万,2010年
包头,0.1万公里,https://www.guazi.com/baotou/b99234ac31a8bbb2x.htm#fr_page=list&fr_pos=city&fr_no=25,比亚迪F3 2012款 节能版 1.5L 手动舒适型,4.01万,2017年
上海,5.4万公里,https://www.guazi.com/sh/f450353bc8237a31x.htm#fr_page=list&fr_pos=city&fr_no=26,大众迈腾 2013款 1.8TSI 领先型,14.80万,2014年
秦皇岛,6.7万公里,https://www.guazi.com/qinhuangdao/6a370d6bf406efe4x.htm#fr_page=list&fr_pos=city&fr_no=27,夏利 2008款 N3+ 1.0L 三厢助力,1.40万,2011年
扬州,10.8万公里,https://www.guazi.com/yangzhou/bb3f61212a637e70x.htm#fr_page=list&fr_pos=city&fr_no=28,江铃驭胜S350 2012款 2.4T 两驱豪华型7座,6.00万,2012年
重庆,4.2万公里,https://www.guazi.com/cq/ba3745df16fdfbf4x.htm#fr_page=list&fr_pos=city&fr_no=29,长安CS35 2014款 1.6L 手动豪华导航型 国V,4.96万,2014年
金华,6.0万公里,https://www.guazi.com/jinhua/bcc49ccd52debd64x.htm#fr_page=list&fr_pos=city&fr_no=30,本田锋范经典 2014款 风尚 1.5L 自动精英版,6.50万,2014年
西安,7.0万公里,https://www.guazi.com/xa/69a267f4582e607ax.htm#fr_page=list&fr_pos=city&fr_no=31,大众Passat领驭 2011款 1.8T 自动尊享型,12.00万,2012年
泉州,3.9万公里,https://www.guazi.com/quanzhou/9d3378ef4a77f851x.htm#fr_page=list&fr_pos=city&fr_no=32,铃木奥拓 2013款 1.0L 手动豪华型,2.90万,2013年
长沙,1.2万公里,https://www.guazi.com/cs/fcbb5d904ba141c6x.htm#fr_page=list&fr_pos=city&fr_no=33,北汽幻速S3L 2016款 S3L 1.5L 手动尊贵型,6.38万,2017年
包头,4.3万公里,https://www.guazi.com/baotou/2f5c7d454792e46ax.htm#fr_page=list&fr_pos=city&fr_no=34,奔腾B50 2013款 1.6L 手动豪华型,4.95万,2014年
长春,3.1万公里,https://www.guazi.com/cc/322458fb42954aa6x.htm#fr_page=list&fr_pos=city&fr_no=35,大众宝来 2015款 质惠版 1.6L 手动舒适型,9.00万,2016年
唐山,7.7万公里,https://www.guazi.com/tangshan/10db58c388e291a9x.htm#fr_page=list&fr_pos=city&fr_no=36,斯柯达明锐 2013款 1.6L 手动逸俊版,6.90万,2013年
秦皇岛,5.0万公里,https://www.guazi.com/qinhuangdao/383783f005afcd21x.htm#fr_page=list&fr_pos=city&fr_no=37,现代悦动 2011款 1.6L 自动顶级型,6.50万,2011年
唐山,8.4万公里,https://www.guazi.com/tangshan/7fa7c3855e9ed76dx.htm#fr_page=list&fr_pos=city&fr_no=38,本田奥德赛 2013款 2.4L 豪华版,17.90万,2013年
西安,6.5万公里,https://www.guazi.com/xa/de9a6f48c9628cd1x.htm#fr_page=list&fr_pos=city&fr_no=39,奔驰GLK级 2013款 GLK 300 4MATIC 动感天窗型,27.80万,2013年
上海,5.6万公里,https://www.guazi.com/sh/6d88ab9ed13e0a3dx.htm#fr_page=list&fr_pos=city&fr_no=0,大众途观 2012款 2.0TSI 自动四驱旗舰版,14.90万,2012年
沈阳,7.8万公里,https://www.guazi.com/sy/72a8e389a908ef83x.htm#fr_page=list&fr_pos=city&fr_no=1,本田雅阁 2013款 2.0L SE,12.20万,2013年
大连,8.0万公里,https://www.guazi.com/dl/f61384f0a5816cf8x.htm#fr_page=list&fr_pos=city&fr_no=2,奥迪A4L 2013款 35 TFSI 自动标准型,19.50万,2013年
成都,7.3万公里,https://www.guazi.com/cd/f14763257d41470cx.htm#fr_page=list&fr_pos=city&fr_no=3,马自达6 2012款 2.0L 自动时尚型,8.00万,2012年
石家庄,5.3万公里,https://www.guazi.com/sjz/36812af927d4c319x.htm#fr_page=list&fr_pos=city&fr_no=4,力帆620 2012款 1.5L 手动舒适A型,2.20万,2014年
合肥,2.5万公里,https://www.guazi.com/hf/ab2d8fc4d33d8ea6x.htm#fr_page=list&fr_pos=city&fr_no=5,别克英朗 2012款 GT 1.6L 手动舒适版,7.00万,2012年
中山,4.8万公里,https://www.guazi.com/zhongshan/bab76982c743bc21x.htm#fr_page=list&fr_pos=city&fr_no=6,铃木奥拓 2013款 1.0L 手动豪华型,3.10万,2014年
上海,14.6万公里,https://www.guazi.com/sh/0d0abc0c8ee4a499x.htm#fr_page=list&fr_pos=city&fr_no=7,别克君越 2010款 3.0L旗舰版,9.30万,2010年
兰州,4.2万公里,https://www.guazi.com/lz/d5c87f50c1c2605fx.htm#fr_page=list&fr_pos=city&fr_no=8,长安商用长安之星 2009款 1.0L-SC6363B4-JL465Q,1.05万,2012年
武汉,3.7万公里,https://www.guazi.com/wh/618bd147b0e9718ax.htm#fr_page=list&fr_pos=city&fr_no=9,别克英朗 2014款 XT 1.6L 自动时尚版,8.00万,2015年
昆明,5.3万公里,https://www.guazi.com/km/c0d09486dc4d620ex.htm#fr_page=list&fr_pos=city&fr_no=10,大众迈腾 2012款 1.8TSI 尊贵型,14.20万,2012年
淄博,4.9万公里,https://www.guazi.com/zibo/f5d824087802176cx.htm#fr_page=list&fr_pos=city&fr_no=11,北汽威旺306 1.3手动，五座基本型,1.80万,2014年
天津,7.8万公里,https://www.guazi.com/tj/ec29649a66549b46x.htm#fr_page=list&fr_pos=city&fr_no=12,三菱劲炫ASX 2013款 2.0L 手动两驱舒适版,7.98万,2013年
太原,2.1万公里,https://www.guazi.com/ty/2d03d1a986004971x.htm#fr_page=list&fr_pos=city&fr_no=13,奇瑞QQ3 2012款 时尚版 1.0L 手动冠军型,1.63万,2014年
广州,10.6万公里,https://www.guazi.com/gz/c98c98fa01c848f8x.htm#fr_page=list&fr_pos=city&fr_no=14,哈弗H3 2008款 2.4L 4G69两驱豪华,4.28万,2009年
南昌,1.4万公里,https://www.guazi.com/nc/cb51b2cdc7a0539dx.htm#fr_page=list&fr_pos=city&fr_no=15,大众迈腾 2015款 1.8TSI 领先型,15.60万,2014年
南昌,1.6万公里,https://www.guazi.com/nc/ead5c5032a16a85bx.htm#fr_page=list&fr_pos=city&fr_no=16,吉利GX7 2015款 经典版 1.8L 手动电商专供型 国IV,6.08万,2015年
成都,4.8万公里,https://www.guazi.com/cd/1c1ca34149780b76x.htm#fr_page=list&fr_pos=city&fr_no=17,长安商用欧力威 2013款 1.2L 手动精英型,3.80万,2015年
北京,4.4万公里,https://www.guazi.com/bj/54df0a4474e9e9bcx.htm#fr_page=list&fr_pos=city&fr_no=18,大众速腾 2009款 1.6L 手动时尚型,6.00万,2010年
福州,2.1万公里,https://www.guazi.com/fz/26d3d0b2be6508cdx.htm#fr_page=list&fr_pos=city&fr_no=19,金杯海星A7 2011款 1.0L标准版DL465Q5,1.20万,2013年
南昌,4.5万公里,https://www.guazi.com/nc/f31f4f29e6d02209x.htm#fr_page=list&fr_pos=city&fr_no=20,一汽森雅S80 2011款 1.5L 自动5座豪华型,4.00万,2011年
乌鲁木齐,2.6万公里,https://www.guazi.com/xj/bf229cfe702c5a19x.htm#fr_page=list&fr_pos=city&fr_no=21,宝马X3 2013款 xDrive28i 豪华型(进口),33.00万,2014年
淄博,6.2万公里,https://www.guazi.com/zibo/c2146cb8bb9ab7b1x.htm#fr_page=list&fr_pos=city&fr_no=22,吉利EC8 2013款 2.0L 手动进取型,4.75万,2014年
廊坊,2.5万公里,https://www.guazi.com/langfang/99c75f9aae97403dx.htm#fr_page=list&fr_pos=city&fr_no=23,现代ix35 2015款 2.0L 自动两驱智能型 国V,13.80万,2015年
北京,5.3万公里,https://www.guazi.com/bj/1d74f49d42d3f06bx.htm#fr_page=list&fr_pos=city&fr_no=24,金杯海狮 2011款 2.0L第五代快运豪华型V20,3.70万,2012年
上海,5.9万公里,https://www.guazi.com/sh/6b54970bf87b336cx.htm#fr_page=list&fr_pos=city&fr_no=25,别克君威 2014款 2.0T GS纵情运动版,17.00万,2014年
北京,9.0万公里,https://www.guazi.com/bj/ea9ddfaabb3e6d47x.htm#fr_page=list&fr_pos=city&fr_no=26,哈弗H6 2013款 升级版 1.5T 手动两驱精英型,6.40万,2013年
郑州,4.5万公里,https://www.guazi.com/zz/da023782e1cd8950x.htm#fr_page=list&fr_pos=city&fr_no=27,福特翼搏 2013款 1.5L 自动尊贵型,8.50万,2015年
太原,2.9万公里,https://www.guazi.com/ty/a9a2ef7010fe5c14x.htm#fr_page=list&fr_pos=city&fr_no=28,日产天籁 2011款 2.0L XL舒适版,10.80万,2012年
菏泽,9.5万公里,https://www.guazi.com/heze/25c1d5ec18f4b856x.htm#fr_page=list&fr_pos=city&fr_no=29,路虎神行者2 2013款 2.0T Si4 SE汽油版(进口),30.99万,2013年
济南,4.7万公里,https://www.guazi.com/jn/ccc2d7e05eb90295x.htm#fr_page=list&fr_pos=city&fr_no=30,吉利经典帝豪 2009款 三厢 1.8L 手动豪华型,3.00万,2010年
天津,2.1万公里,https://www.guazi.com/tj/06705d47f49117cbx.htm#fr_page=list&fr_pos=city&fr_no=31,别克昂科拉 2015款 1.4T 自动两驱都市精英型,9.90万,2015年
临沂,4.6万公里,https://www.guazi.com/linyi/72aa45ab7fc92526x.htm#fr_page=list&fr_pos=city&fr_no=32,现代ix35 2013款 2.0L 自动两驱舒适型GL 国IV,10.60万,2014年
开封,5.6万公里,https://www.guazi.com/kaifeng/77b67bb7c05026f7x.htm#fr_page=list&fr_pos=city&fr_no=33,宝马X1 2013款 sDrive18i 运动设计套装,16.60万,2013年
威海,8.3万公里,https://www.guazi.com/wei/cecb10ea561c2b30x.htm#fr_page=list&fr_pos=city&fr_no=34,江淮瑞风M2 2010款 1.8L MT标准型,1.90万,2010年
沈阳,12.4万公里,https://www.guazi.com/sy/e2ebbc6e4d52c49dx.htm#fr_page=list&fr_pos=city&fr_no=35,丰田卡罗拉 2007款 1.6L 手动GL,4.38万,2009年
焦作,1.4万公里,https://www.guazi.com/jiaozuo/af0620246f25cc6bx.htm#fr_page=list&fr_pos=city&fr_no=36,宝骏730 2016款 1.5L 手动舒适型 7座,6.70万,2017年
深圳,9.7万公里,https://www.guazi.com/sz/4191b965d33c1d0dx.htm#fr_page=list&fr_pos=city&fr_no=37,奔驰C级 2010款 C 200K 时尚型,12.80万,2009年
